number,value,params_EPOCHS,params_dropout_l0,params_dropout_l1,params_dropout_l2,params_lr,params_n_layers,params_n_units_l0,params_n_units_l1,params_n_units_l2
3883,0.30583438407599983,282,0.11095585826975511,0.13529921057713507,0.10498209453003163,0.0005859294867921248,3,352,1888.0,1888.0
12105,0.3075323314234713,506,0.1486845910707828,0.12080474115612495,0.12736283715618338,0.0006548631494054453,3,672,1376.0,1376.0
30,0.30817393240313656,326,0.3923389950520649,0.16978467269992237,,0.0008006671398653147,2,2144,928.0,
40,0.30878205196240777,340,0.1253616473063324,0.1985809058611403,0.30180823606059876,0.0005861803507559452,3,736,1120.0,864.0
23,0.30919620002760556,289,0.10132118143204277,0.16301063143565533,0.4943707235934698,0.0002397576216426675,3,864,928.0,352.0
34,0.31024016429297496,559,0.30060413072333847,0.2079781623576314,,0.0007596575042926824,2,992,1696.0,
5407,0.3103426064352061,283,0.12364150605891319,0.17489059220607547,0.17969423448036267,0.0006700417359955022,3,480,1312.0,1952.0
9205,0.31055880494217825,343,0.35993248578518877,0.2148491061775103,0.20102275702473826,0.0005978556814912667,3,736,2080.0,736.0
9265,0.3110033588842294,300,0.109318859518288,0.12320836472119369,0.4512412140492843,0.0006078701957548949,3,480,672.0,1824.0
10386,0.3121420984673481,451,0.1457557644922189,0.24153558199516903,0.12468176726588409,0.0006205839866882131,3,416,1312.0,1632.0
12068,0.3129417253747219,341,0.11013045451371557,0.22810184878183587,0.10577142356896904,0.0005582063776419437,3,352,864.0,1760.0
3710,0.31311941642417407,375,0.16427138243281797,0.11758856132371585,0.14508167775803998,0.0006133982225644053,3,864,928.0,1696.0
48,0.31359391468958064,326,0.10919791000295323,0.16093414343405768,0.49319854770594934,0.0003781091484745735,3,1312,736.0,672.0
5595,0.3137323024606654,300,0.11280736645347308,0.1378582331993409,0.1390200639228341,0.0006084049862362614,3,608,1120.0,1568.0
2063,0.315173202237748,344,0.1265365517975961,0.20279666985658784,0.10634856949834838,0.000525177012499099,3,480,992.0,1696.0
7276,0.3158249941756107,353,0.12836328566565988,0.23045804602352588,0.36555872961296293,0.0006702755707553571,3,736,608.0,1568.0
20821,0.31614029417093364,318,0.10592213870201114,0.15851071202158756,0.17391728250050245,0.0002879538618837846,3,736,1376.0,1504.0
1797,0.317360339929565,162,0.1074263213412129,0.10165696537670615,0.2954352398796548,0.00047211731332689555,3,800,1376.0,1888.0
5758,0.319345545341123,344,0.13613167209661775,0.2269006105939135,0.1393323016402968,0.0003670498626039669,3,864,1312.0,1952.0
12552,0.3200202421824876,278,0.11232845516353526,0.13689516824067718,0.12435884249927685,0.0006628226283099901,3,672,1440.0,416.0
3497,0.3206607648110538,627,0.21928724839034566,0.12106909206956268,0.15371931526343624,0.0010567911208341154,3,864,1248.0,2016.0
2,0.3206763132644388,172,0.10004022066102773,,,0.0002651825208968332,1,672,,
7220,0.3229528230949661,287,0.1328860244906822,0.16350304030649446,0.17235078462914658,0.0006219438044291968,3,352,480.0,1952.0
3700,0.32490297785861955,360,0.19398013383996607,0.44556727460634116,0.12784203158649665,0.0007180359292756482,3,416,1120.0,1632.0
84,0.32552920394548823,371,0.1042953200305359,0.21258226840849698,0.46695470034550535,0.0005022790884672764,3,544,1184.0,1952.0
1724,0.33149470965619204,466,0.10869292213219459,0.14630351903787991,0.13256690268386917,0.0013688230180427484,3,544,416.0,1952.0
9629,0.3343625279330502,286,0.10607476865661457,0.38986734570205456,0.10914361130681884,0.000821678062133649,3,416,800.0,1952.0
6905,0.3360654057278515,301,0.20055711533925344,0.20512692558260393,0.13741635140965627,0.0008745636518806979,3,864,1440.0,1952.0
2671,0.3361909506099612,258,0.1354044091220159,0.2712319417741083,0.3510727828708523,0.0009003911576133673,3,800,352.0,1504.0
328,0.33664340029140644,184,0.1605387226441724,0.13017677981476786,0.13199068230519825,0.0008874833038354724,3,544,1440.0,1248.0
5534,0.33754570851517873,430,0.13598525288236443,0.1698087010942016,0.1680810013903491,0.0004423963186590017,3,352,1184.0,1952.0
11209,0.355634315947244,244,0.11011314876563208,0.3645576085975276,0.12075521399342515,0.0009186732700493861,3,480,352.0,1952.0
3863,0.3616583401923975,218,0.10953240088587918,0.24429232990679664,0.4052870989264614,0.0005340240139525352,3,544,1248.0,1888.0
664,0.3746348595186565,362,0.13545673122612184,0.12962347159773627,0.48609815684491886,0.0009111013233889632,3,864,544.0,1888.0
23105,0.3787477842076277,380,0.11582831447005443,0.153086762360337,0.2392281834224826,0.0005744883978405434,3,736,1440.0,2016.0
4865,0.3794494017146176,397,0.1462201093444918,0.13134400666295465,0.1356136531711912,0.001146587688072589,3,800,480.0,1760.0
8751,0.39382004196079506,191,0.10464300275488836,0.15737863225001203,0.17523578362831893,0.0015080058940988485,3,544,480.0,1824.0
9,0.4641245321042438,464,0.15129320122502307,,,0.020321718544320615,1,1760,,
1752,0.637914018801224,302,0.11301045988011268,0.20429138671290675,0.2476334698507569,0.0014632839665198855,3,672,1440.0,2144.0
